unix,open,high,low,close,volume,num_of_trades,symbol
1641191400000,46968.16000000,47061.37000000,46930.86000000,47049.21000000,169.03983000,5655,BTCUSDT
1641192300000,47049.22000000,47055.37000000,46877.84000000,46923.75000000,153.36102000,6270,BTCUSDT
1641193200000,46923.75000000,46937.97000000,46852.38000000,46928.09000000,167.39998000,7289,BTCUSDT
1641194100000,46934.20000000,46967.95000000,46888.08000000,46957.80000000,127.61840000,5719,BTCUSDT
1641195000000,46957.81000000,47021.84000000,46951.29000000,46989.30000000,153.65956000,5508,BTCUSDT
1641195900000,46989.30000000,47080.00000000,46956.68000000,47051.37000000,186.54792000,6426,BTCUSDT
1641196800000,47051.36000000,47135.97000000,47018.00000000,47060.01000000,247.92114000,9465,BTCUSDT
1641197700000,47060.00000000,47062.70000000,46983.55000000,46994.37000000,171.60948000,7327,BTCUSDT
1641198600000,46994.38000000,47026.21000000,46936.43000000,46956.94000000,131.03690000,6044,BTCUSDT
1641199500000,46956.93000000,46999.80000000,46922.27000000,46978.82000000,134.07362000,5600,BTCUSDT
1641200400000,46978.81000000,47109.25000000,46963.85000000,46966.86000000,198.24751000,7490,BTCUSDT
1641201300000,46964.02000000,46973.07000000,46787.00000000,46820.00000000,319.14890000,9834,BTCUSDT
1641202200000,46819.66000000,46910.26000000,46778.00000000,46884.99000000,208.43622000,8324,BTCUSDT
1641203100000,46884.99000000,47000.00000000,46870.00000000,46984.55000000,261.23854000,8185,BTCUSDT
1641204000000,46984.56000000,47251.19000000,46981.84000000,47191.06000000,447.38493000,12179,BTCUSDT
1641204900000,47191.06000000,47213.19000000,47065.51000000,47080.98000000,305.73939000,9220,BTCUSDT
1641205800000,47080.99000000,47199.99000000,47031.00000000,47169.49000000,152.91012000,7113,BTCUSDT
1641206700000,47169.49000000,47238.80000000,47110.05000000,47126.02000000,232.95488000,7679,BTCUSDT
1641207600000,47126.02000000,47345.00000000,47125.48000000,47335.01000000,734.62881000,14464,BTCUSDT
1641208500000,47335.01000000,47392.99000000,47270.00000000,47336.37000000,304.71082000,9175,BTCUSDT
1641209400000,47336.38000000,47349.38000000,47237.76000000,47289.29000000,174.93074000,7505,BTCUSDT
1641210300000,47289.29000000,47431.67000000,47259.55000000,47378.00000000,237.41873000,7810,BTCUSDT
1641211200000,47378.00000000,47549.88000000,47243.84000000,47486.01000000,459.80341000,14144,BTCUSDT
1641212100000,47486.01000000,47570.00000000,47325.73000000,47394.16000000,317.77927000,11819,BTCUSDT
1641213000000,47394.17000000,47400.61000000,47223.84000000,47279.11000000,208.29880000,9636,BTCUSDT
1641213900000,47279.11000000,47305.31000000,47175.01000000,47194.39000000,197.75397000,8629,BTCUSDT
1641214800000,47194.39000000,47495.96000000,47192.80000000,47242.89000000,270.88274000,8974,BTCUSDT
1641215700000,47242.89000000,47370.08000000,47242.88000000,47304.97000000,168.89468000,7523,BTCUSDT
1641216600000,47304.97000000,47329.77000000,47209.10000000,47249.29000000,173.13220000,8217,BTCUSDT
1641217500000,47244.82000000,47275.68000000,47127.51000000,47153.50000000,200.92821000,8184,BTCUSDT
1641218400000,47153.50000000,47278.50000000,46940.00000000,47026.98000000,477.63524000,12713,BTCUSDT
1641219300000,47026.98000000,47107.18000000,46964.03000000,47083.72000000,212.47098000,8313,BTCUSDT
1641220200000,47083.72000000,47285.39000000,47081.87000000,47156.19000000,232.88163000,9969,BTCUSDT
1641221100000,47156.20000000,47172.56000000,46765.00000000,46874.53000000,788.44215000,19680,BTCUSDT
1641222000000,46874.53000000,46989.48000000,46780.65000000,46977.51000000,403.43537000,13254,BTCUSDT
1641222900000,46977.51000000,47018.00000000,46833.96000000,46939.37000000,255.56084000,10494,BTCUSDT
1641223800000,46939.37000000,46944.32000000,46838.32000000,46895.98000000,177.02701000,8972,BTCUSDT
1641224700000,46895.99000000,46958.83000000,46575.25000000,46693.45000000,918.79401000,19578,BTCUSDT
1641225600000,46693.44000000,46780.00000000,46570.00000000,46625.78000000,588.42963000,15615,BTCUSDT
1641226500000,46625.77000000,46640.05000000,46263.29000000,46383.05000000,1963.85739000,37228,BTCUSDT
1641227400000,46385.82000000,46529.43000000,46287.93000000,46429.99000000,545.74699000,16265,BTCUSDT
1641228300000,46429.98000000,46498.56000000,46310.62000000,46482.34000000,317.71901000,10969,BTCUSDT
1641229200000,46482.34000000,46636.83000000,46425.84000000,46437.62000000,340.11022000,12191,BTCUSDT
1641230100000,46437.62000000,46788.80000000,46411.78000000,46696.39000000,330.91624000,10920,BTCUSDT
1641231000000,46696.40000000,46790.00000000,46563.29000000,46587.35000000,296.52730000,9198,BTCUSDT
1641231900000,46587.34000000,46700.00000000,46575.63000000,46577.15000000,154.19851000,6972,BTCUSDT
1641232800000,46577.16000000,46740.96000000,46541.65000000,46610.51000000,189.93037000,9003,BTCUSDT
1641233700000,46610.51000000,46684.26000000,46580.00000000,46617.41000000,152.09208000,7343,BTCUSDT
1641234600000,46617.42000000,46649.91000000,46456.01000000,46465.36000000,125.08997000,8104,BTCUSDT
1641235500000,46465.37000000,46526.52000000,46412.99000000,46472.73000000,195.13758000,7553,BTCUSDT
1641236400000,46475.60000000,46556.24000000,46361.21000000,46495.90000000,214.90490000,8633,BTCUSDT
1641237300000,46495.90000000,46644.20000000,46462.27000000,46612.05000000,137.51126000,6693,BTCUSDT
1641238200000,46612.04000000,46645.34000000,46552.69000000,46586.41000000,90.20660000,5732,BTCUSDT
1641239100000,46586.42000000,46618.95000000,46360.00000000,46360.01000000,219.08384000,6871,BTCUSDT
