unix,open,high,low,close,volume,num_of_trades,symbol
1635913800000,4569.69000000,4573.89000000,4548.55000000,4552.28000000,4431.50870000,13272,ETHUSDT
1635914700000,4552.29000000,4557.16000000,4533.16000000,4537.51000000,6296.32570000,25602,ETHUSDT
1635915600000,4537.56000000,4567.55000000,4535.36000000,4559.98000000,5617.33350000,21546,ETHUSDT
1635916500000,4559.99000000,4566.97000000,4508.16000000,4555.16000000,7391.58640000,32730,ETHUSDT
1635917400000,4555.43000000,4569.99000000,4554.41000000,4567.80000000,2687.12050000,12179,ETHUSDT
1635918300000,4567.80000000,4573.28000000,4558.62000000,4559.36000000,2021.91090000,10186,ETHUSDT
1635919200000,4559.36000000,4566.88000000,4548.18000000,4555.76000000,3677.81250000,9826,ETHUSDT
1635920100000,4555.76000000,4563.59000000,4554.40000000,4557.56000000,2006.99920000,7628,ETHUSDT
1635921000000,4557.55000000,4570.00000000,4556.02000000,4566.92000000,1950.45070000,7923,ETHUSDT
1635921900000,4566.92000000,4568.59000000,4555.00000000,4555.34000000,1945.01160000,8073,ETHUSDT
1635922800000,4555.34000000,4568.72000000,4550.96000000,4565.22000000,2250.07350000,7182,ETHUSDT
1635923700000,4565.22000000,4594.31000000,4560.70000000,4587.98000000,4181.67890000,11354,ETHUSDT
1635924600000,4587.98000000,4587.99000000,4573.75000000,4574.34000000,2223.59360000,7387,ETHUSDT
1635925500000,4574.34000000,4615.84000000,4574.33000000,4610.62000000,7648.40160000,19919,ETHUSDT
1635926400000,4610.62000000,4611.41000000,4594.13000000,4597.68000000,4184.29450000,10921,ETHUSDT
1635927300000,4597.68000000,4598.12000000,4578.57000000,4584.18000000,3737.41820000,10964,ETHUSDT
1635928200000,4584.17000000,4591.34000000,4576.70000000,4590.13000000,2434.50720000,7649,ETHUSDT
1635929100000,4590.13000000,4592.77000000,4576.84000000,4581.38000000,2545.43020000,7491,ETHUSDT
1635930000000,4581.39000000,4586.90000000,4572.90000000,4585.16000000,2310.52860000,7398,ETHUSDT
1635930900000,4585.15000000,4620.45000000,4582.54000000,4607.23000000,4751.22360000,13109,ETHUSDT
1635931800000,4607.24000000,4611.18000000,4597.08000000,4598.60000000,2709.18410000,8676,ETHUSDT
1635932700000,4598.60000000,4603.79000000,4589.11000000,4594.49000000,3746.51390000,9655,ETHUSDT
1635933600000,4594.48000000,4607.14000000,4590.18000000,4604.75000000,2561.23950000,8354,ETHUSDT
1635934500000,4604.75000000,4607.68000000,4596.67000000,4598.35000000,2811.36730000,7648,ETHUSDT
1635935400000,4598.36000000,4600.00000000,4574.12000000,4579.73000000,4861.19230000,11129,ETHUSDT
1635936300000,4579.73000000,4582.88000000,4572.99000000,4575.91000000,3079.03480000,8320,ETHUSDT
1635937200000,4575.91000000,4581.90000000,4550.77000000,4551.74000000,4784.44720000,17080,ETHUSDT
1635938100000,4551.73000000,4570.00000000,4550.49000000,4560.46000000,4104.86600000,12782,ETHUSDT
1635939000000,4560.47000000,4579.38000000,4560.46000000,4573.24000000,2256.24080000,9771,ETHUSDT
1635939900000,4573.25000000,4582.50000000,4570.53000000,4577.27000000,2166.94970000,9416,ETHUSDT
1635940800000,4577.22000000,4579.70000000,4553.25000000,4553.45000000,3983.43220000,11749,ETHUSDT
1635941700000,4553.46000000,4564.63000000,4540.00000000,4540.01000000,4603.76110000,14281,ETHUSDT
1635942600000,4540.01000000,4552.59000000,4517.00000000,4528.66000000,7574.42650000,24595,ETHUSDT
1635943500000,4528.65000000,4530.83000000,4496.13000000,4522.49000000,10223.69430000,36117,ETHUSDT
1635944400000,4522.48000000,4553.82000000,4511.48000000,4539.37000000,6521.60970000,19000,ETHUSDT
1635945300000,4539.36000000,4544.42000000,4517.55000000,4526.67000000,4127.55270000,14726,ETHUSDT
1635946200000,4526.67000000,4534.35000000,4488.99000000,4495.10000000,7854.69790000,23980,ETHUSDT
1635947100000,4495.10000000,4506.28000000,4476.41000000,4482.22000000,10880.43180000,36805,ETHUSDT
1635948000000,4482.76000000,4496.09000000,4455.00000000,4494.11000000,10828.62270000,36544,ETHUSDT
1635948900000,4494.10000000,4508.95000000,4489.11000000,4500.77000000,5825.92200000,14566,ETHUSDT
1635949800000,4500.76000000,4503.37000000,4489.11000000,4498.65000000,3002.97230000,9632,ETHUSDT
1635950700000,4498.65000000,4520.08000000,4494.11000000,4511.62000000,4267.66340000,11782,ETHUSDT
1635951600000,4511.61000000,4512.43000000,4495.87000000,4509.76000000,2733.31920000,8485,ETHUSDT
1635952500000,4509.75000000,4534.95000000,4500.16000000,4530.24000000,4388.67830000,12745,ETHUSDT
1635953400000,4530.25000000,4536.55000000,4516.66000000,4529.44000000,4190.23360000,9687,ETHUSDT
1635954300000,4529.43000000,4547.45000000,4522.66000000,4545.68000000,3949.42480000,10817,ETHUSDT
1635955200000,4545.67000000,4562.00000000,4539.01000000,4561.92000000,5568.62560000,15311,ETHUSDT
1635956100000,4561.92000000,4561.92000000,4544.45000000,4545.35000000,2989.55830000,9284,ETHUSDT
1635957000000,4545.35000000,4550.00000000,4523.29000000,4529.64000000,4131.58690000,10847,ETHUSDT
1635957900000,4529.64000000,4532.20000000,4508.37000000,4523.03000000,3937.29610000,11035,ETHUSDT
1635958800000,4523.03000000,4533.33000000,4517.67000000,4528.20000000,2025.60850000,9651,ETHUSDT
1635959700000,4528.19000000,4562.28000000,4528.19000000,4556.43000000,4957.83720000,13495,ETHUSDT
1635960600000,4556.43000000,4561.93000000,4546.77000000,4551.09000000,2432.44090000,10531,ETHUSDT
1635961500000,4551.09000000,4554.90000000,4535.71000000,4549.26000000,2193.99890000,10074,ETHUSDT
1635962400000,4549.25000000,4588.88000000,4500.00000000,4585.00000000,20269.78050000,45351,ETHUSDT
1635963300000,4585.00000000,4599.00000000,4574.44000000,4576.02000000,7345.71720000,29611,ETHUSDT
