unix,open,high,low,close,volume,num_of_trades,symbol
1662097500000,20086.42000000,20143.52000000,20080.40000000,20125.29000000,1985.52731000,47650,BTCUSDT
1662098400000,20125.29000000,20134.95000000,20058.74000000,20089.43000000,2158.63552000,58672,BTCUSDT
1662099300000,20089.43000000,20108.00000000,20079.90000000,20093.25000000,1418.91494000,42007,BTCUSDT
1662100200000,20094.54000000,20116.03000000,20065.65000000,20087.14000000,1829.18392000,45736,BTCUSDT
1662101100000,20087.14000000,20114.47000000,20084.32000000,20106.90000000,1605.03856000,44491,BTCUSDT
1662102000000,20106.68000000,20114.06000000,20037.14000000,20051.59000000,2295.12591000,57858,BTCUSDT
1662102900000,20050.56000000,20110.58000000,20044.79000000,20099.96000000,1813.39312000,50426,BTCUSDT
1662103800000,20099.96000000,20115.00000000,20080.36000000,20108.27000000,1473.23044000,44654,BTCUSDT
1662104700000,20108.27000000,20123.22000000,20097.12000000,20111.24000000,1424.29045000,41127,BTCUSDT
1662105600000,20111.24000000,20143.87000000,20088.35000000,20095.40000000,1852.55159000,49942,BTCUSDT
1662106500000,20095.40000000,20109.44000000,20078.92000000,20102.50000000,1572.49274000,43719,BTCUSDT
1662107400000,20103.61000000,20112.20000000,20079.00000000,20089.34000000,1538.49030000,43532,BTCUSDT
1662108300000,20088.16000000,20106.90000000,20066.42000000,20092.62000000,1562.65349000,42197,BTCUSDT
1662109200000,20092.62000000,20100.00000000,20072.75000000,20089.47000000,1509.14661000,43903,BTCUSDT
1662110100000,20089.97000000,20167.46000000,20079.32000000,20151.00000000,2532.13734000,59816,BTCUSDT
1662111000000,20150.27000000,20153.02000000,20112.32000000,20127.08000000,1660.05406000,44020,BTCUSDT
1662111900000,20127.08000000,20147.90000000,20124.54000000,20134.05000000,1326.83427000,35675,BTCUSDT
1662112800000,20134.05000000,20154.74000000,20121.22000000,20147.77000000,1619.68569000,42796,BTCUSDT
1662113700000,20147.77000000,20179.19000000,20088.69000000,20100.60000000,2459.97938000,56957,BTCUSDT
1662114600000,20100.60000000,20110.00000000,20041.34000000,20068.96000000,2505.40775000,56482,BTCUSDT
1662115500000,20068.96000000,20089.01000000,20045.92000000,20067.33000000,1967.45253000,44860,BTCUSDT
1662116400000,20067.33000000,20081.35000000,20012.95000000,20036.00000000,1774.67974000,48225,BTCUSDT
1662117300000,20035.24000000,20044.17000000,19991.00000000,20021.07000000,1870.82889000,50925,BTCUSDT
1662118200000,20021.07000000,20053.89000000,19994.55000000,20053.73000000,1652.49322000,43275,BTCUSDT
1662119100000,20053.73000000,20100.19000000,20037.28000000,20090.81000000,2014.01005000,50262,BTCUSDT
1662120000000,20090.81000000,20116.65000000,20064.39000000,20073.42000000,2024.39717000,48218,BTCUSDT
1662120900000,20073.41000000,20154.96000000,20020.06000000,20114.80000000,3479.15376000,87682,BTCUSDT
1662121800000,20114.81000000,20355.00000000,20106.22000000,20272.32000000,11652.11252000,239198,BTCUSDT
1662122700000,20269.69000000,20310.00000000,20167.00000000,20282.82000000,5914.58157000,124020,BTCUSDT
1662123600000,20282.82000000,20381.96000000,20258.29000000,20311.43000000,5357.69616000,106629,BTCUSDT
1662124500000,20311.94000000,20402.24000000,20311.43000000,20366.79000000,4828.73651000,92345,BTCUSDT
1662125400000,20366.23000000,20379.46000000,20273.55000000,20302.06000000,5711.23881000,117068,BTCUSDT
1662126300000,20300.70000000,20351.53000000,20245.27000000,20266.12000000,4973.38833000,104467,BTCUSDT
1662127200000,20266.11000000,20333.39000000,20200.00000000,20310.95000000,4366.19024000,108478,BTCUSDT
1662128100000,20312.28000000,20354.01000000,20299.02000000,20344.85000000,3703.87149000,81628,BTCUSDT
1662129000000,20344.85000000,20441.26000000,20343.14000000,20403.59000000,3917.69721000,90989,BTCUSDT
1662129900000,20404.62000000,20415.07000000,20332.09000000,20362.19000000,2842.52233000,73979,BTCUSDT
1662130800000,20363.48000000,20401.22000000,20341.81000000,20355.98000000,2912.51809000,67498,BTCUSDT
1662131700000,20355.98000000,20362.05000000,20298.07000000,20314.43000000,2662.28183000,63847,BTCUSDT
1662132600000,20314.52000000,20331.00000000,20283.38000000,20304.91000000,2230.49742000,57563,BTCUSDT
1662133500000,20303.53000000,20369.03000000,20297.10000000,20355.85000000,2384.04623000,55528,BTCUSDT
1662134400000,20355.85000000,20387.30000000,20351.14000000,20357.41000000,2293.36255000,59396,BTCUSDT
1662135300000,20357.41000000,20359.52000000,20247.49000000,20252.59000000,3473.98902000,82277,BTCUSDT
1662136200000,20252.59000000,20272.00000000,20154.36000000,20161.85000000,4787.29162000,103914,BTCUSDT
1662137100000,20161.85000000,20190.56000000,20091.69000000,20129.78000000,4082.83266000,95303,BTCUSDT
1662138000000,20128.56000000,20129.88000000,20036.69000000,20085.57000000,4445.85986000,95811,BTCUSDT
1662138900000,20086.80000000,20117.68000000,19860.25000000,19891.16000000,6220.57640000,129001,BTCUSDT
1662139800000,19892.89000000,19899.99000000,19806.61000000,19851.89000000,4665.19698000,110760,BTCUSDT
1662140700000,19851.89000000,19891.11000000,19761.03000000,19802.27000000,3826.49040000,95066,BTCUSDT
1662141600000,19802.19000000,19887.94000000,19771.94000000,19780.67000000,4741.12292000,98158,BTCUSDT
1662142500000,19780.67000000,19942.02000000,19755.29000000,19914.96000000,4506.83846000,96393,BTCUSDT
1662143400000,19916.02000000,20078.90000000,19863.86000000,20015.31000000,4917.41862000,97538,BTCUSDT
1662144300000,20016.35000000,20016.38000000,19924.58000000,19934.51000000,3547.96618000,64067,BTCUSDT
1662145200000,19935.87000000,19985.00000000,19926.62000000,19972.63000000,2615.03402000,58134,BTCUSDT
